,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
132577,2019,TX,48439,48439111408,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.8,13.6,16.1,2967,POINT (-97.19121059 32.61997328),48439111408
132602,2019,TX,48441,48441011500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.9,20.3,25.8,2899,POINT (-99.76472506 32.44114119),48441011500
132607,2019,TX,48441,48441013600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.6,20.3,23.2,5463,POINT (-100.0156406 32.39746874),48441013600
132627,2019,TX,48453,48453001911,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,7.9,6.8,9.7,2825,POINT (-97.78594372 30.25845273),48453001911
132715,2019,TX,48439,48439114102,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.6,11.1,14.4,8097,POINT (-97.46560187 32.88353387),48439114102
132736,2019,TX,48453,48453001705,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.5,8.5,10.7,4662,POINT (-97.77404813 30.36972883),48453001705
132765,2019,TX,48439,48439113916,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.8,15.0,18.8,4344,POINT (-97.29843789 32.8669746),48439113916
132801,2019,TX,48439,48439113711,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.6,11.6,16.1,3991,POINT (-97.09803465 32.9472064),48439113711
132811,2019,TX,48453,48453001745,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.0,11.3,15.2,2322,POINT (-97.73798649 30.42440036),48453001745
132814,2019,TX,48453,48453000306,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.6,9.1,12.4,2697,POINT (-97.70033735 30.29719557),48453000306
132829,2019,TX,48439,48439113221,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.7,12.8,17.2,4798,POINT (-97.20269602 32.8538522),48439113221
132959,2019,TX,48463,48463950200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,29.2,27.5,31.1,7740,POINT (-99.8489752 29.32888022),48463950200
132961,2019,TX,48453,48453001841,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.3,14.1,16.6,16495,POINT (-97.63082259 30.42769029),48453001841
132972,2019,TX,48439,48439122700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.3,17.9,23.1,4777,POINT (-97.12347362 32.7139854),48439122700
133013,2019,TX,48453,48453002004,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.1,9.7,12.9,2191,POINT (-97.78813831 30.23616078),48453002004
133072,2019,TX,48453,48453001722,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.0,8.8,11.5,3592,POINT (-97.75315324 30.39893741),48453001722
133084,2019,TX,48439,48439111548,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.1,12.6,15.7,7361,POINT (-97.05776424 32.62179896),48439111548
133156,2019,TX,48439,48439111402,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.1,13.0,17.4,5939,POINT (-97.17000928 32.64203835),48439111402
133201,2019,TX,48453,48453001805,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.4,25.1,29.8,4750,POINT (-97.7103342 30.35718668),48453001805
133207,2019,TX,48453,48453002201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.1,26.0,30.4,1905,POINT (-97.65575241 30.31811291),48453002201
133216,2019,TX,48453,48453001777,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.8,9.7,12.1,5535,POINT (-97.84978161 30.20469709),48453001777
133249,2019,TX,48439,48439111018,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.0,12.1,16.1,2219,POINT (-97.42630627 32.57365066),48439111018
133292,2019,TX,48453,48453002426,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.7,18.5,7490,POINT (-97.74883874 30.14627936),48453002426
133310,2019,TX,48453,48453001848,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.8,11.3,14.4,4515,POINT (-97.68569657 30.41805843),48453001848
133326,2019,TX,48453,48453002002,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.6,12.9,16.7,2865,POINT (-97.78495026 30.22290033),48453002002
133328,2019,TX,48453,48453002422,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.3,12.8,16.0,5472,POINT (-97.78480684 30.18346549),48453002422
133430,2019,TX,48453,48453001786,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,8.2,7.1,9.8,4676,POINT (-97.74851654 30.43366663),48453001786
133435,2019,TX,48451,48451000300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.1,20.4,24.0,5309,POINT (-100.4052096 31.50106963),48451000300
133475,2019,TX,48453,48453002428,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.3,13.3,17.3,5618,POINT (-97.77630391 30.12791839),48453002428
133490,2019,TX,48453,48453002212,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.7,20.8,25.0,567,POINT (-97.5901569 30.31103374),48453002212
133497,2019,TX,48453,48453001503,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.0,11.6,14.6,3875,POINT (-97.71576496 30.32725631),48453001503
133512,2019,TX,48439,48439113407,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.2,23.4,29.2,5431,POINT (-97.15866761 32.81510413),48439113407
133525,2019,TX,48453,48453001740,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.6,9.4,11.9,4114,POINT (-97.85685914 30.19013465),48453001740
133587,2019,TX,48453,48453001738,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.8,9.7,12.2,6647,POINT (-97.85982913 30.21869372),48453001738
133591,2019,TX,48451,48451000802,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.9,21.7,26.2,4250,POINT (-100.397993 31.44670264),48451000802
133671,2019,TX,48453,48453001855,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.9,13.0,14.9,13259,POINT (-97.60976494 30.47497194),48453001855
133674,2019,TX,48439,48439113115,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.5,17.8,21.4,3459,POINT (-97.06892093 32.77234587),48439113115
133685,2019,TX,48463,48463950500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.9,31.1,38.5,5875,POINT (-99.78516252 29.19456312),48463950500
133868,2019,TX,48439,48439113623,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.5,11.5,15.8,3629,POINT (-97.11596219 32.86287946),48439113623
133886,2019,TX,48439,48439121904,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.7,29.4,36.0,4505,POINT (-97.05847794 32.72131637),48439121904
133894,2019,TX,48453,48453001783,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.1,8.7,12.1,5180,POINT (-97.87011162 30.33249579),48453001783
133906,2019,TX,48453,48453001846,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.6,9.1,12.4,2379,POINT (-97.71375569 30.43596085),48453001846
134035,2019,TX,48453,48453001858,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.5,11.6,13.4,15316,POINT (-97.57748797 30.45963047),48453001858
134043,2019,TX,48441,48441012900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.7,12.2,15.5,2242,POINT (-99.8204031 32.41944185),48441012900
134057,2019,TX,48439,48439113302,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.3,24.5,30.2,4060,POINT (-97.23068866 32.80387992),48439113302
134061,2019,TX,48439,48439111307,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.8,15.9,20.0,3036,POINT (-97.14585254 32.58473845),48439111307
134063,2019,TX,48439,48439113924,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,15.9,20.2,4512,POINT (-97.30000924 32.88555437),48439113924
134088,2019,TX,48453,48453001833,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.3,22.9,27.7,7089,POINT (-97.67650385 30.36399223),48453001833
134105,2019,TX,48455,48455950500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,35.6,33.1,38.0,2275,POINT (-95.38293411 30.95087001),48455950500
134125,2019,TX,48453,48453000206,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.9,9.3,13.2,2687,POINT (-97.74350978 30.32611097),48453000206
134132,2019,TX,48439,48439113709,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.6,9.6,14.2,4806,POINT (-97.0890953 32.89163054),48439113709
134198,2019,TX,48439,48439122900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.2,30.1,36.3,7476,POINT (-97.0889686 32.71357727),48439122900
134292,2019,TX,48453,48453002407,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.9,14.1,15.8,4491,POINT (-97.81469577 30.13032857),48453002407
134336,2019,TX,48439,48439111312,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.4,10.3,15.1,3440,POINT (-97.10708894 32.56952241),48439111312
134359,2019,TX,48439,48439111542,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.7,15.6,19.9,6211,POINT (-97.10873687 32.63563982),48439111542
134375,2019,TX,48461,48461950100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.3,22.4,26.3,1126,POINT (-101.9582687 31.38668732),48461950100
134381,2019,TX,48453,48453002431,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.0,18.6,25.7,7110,POINT (-97.71786304 30.19458604),48453002431
134383,2019,TX,48453,48453001755,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.3,8.1,10.9,5769,POINT (-97.77851862 30.40930695),48453001755
134467,2019,TX,48453,48453001835,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,16.6,19.7,5000,POINT (-97.66150562 30.38682184),48453001835
134489,2019,TX,48439,48439113618,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.6,13.5,18.1,5600,POINT (-97.14410846 32.82979443),48439113618
134497,2019,TX,48441,48441012400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.6,21.3,25.8,2372,POINT (-99.7514963 32.40584657),48441012400
134548,2019,TX,48453,48453002315,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.6,17.8,25.7,2941,POINT (-97.73214665 30.23391804),48453002315
134577,2019,TX,48441,48441011900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.7,29.9,35.6,2307,POINT (-99.73473005 32.43712741),48441011900
134626,2019,TX,48451,48451001102,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.9,22.2,27.8,4739,POINT (-100.4623609 31.45932412),48451001102
134636,2019,TX,48453,48453001819,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.0,29.2,34.5,4265,POINT (-97.70267413 30.36342187),48453001819
134643,2019,TX,48453,48453001750,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.2,11.9,14.7,4947,POINT (-97.81904378 30.22279366),48453001750
134678,2019,TX,48441,48441012801,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.8,15.0,19.1,3098,POINT (-99.76890374 32.40098301),48441012801
134731,2019,TX,48439,48439113212,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.8,14.5,19.3,4092,POINT (-97.24410035 32.83187293),48439113212
134800,2019,TX,48453,48453001913,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.4,8.4,10.7,4865,POINT (-97.79887487 30.31648302),48453001913
134858,2019,TX,48465,48465950201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.6,16.5,20.8,8827,POINT (-100.9188989 29.41258351),48465950201
134913,2019,TX,48441,48441011600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.0,15.4,18.8,2684,POINT (-99.75118874 32.43773617),48441011600
134956,2019,TX,48453,48453001752,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.7,9.1,13.0,3583,POINT (-97.74980014 30.3575772),48453001752
134982,2019,TX,48439,48439113627,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.2,13.3,17.1,5725,POINT (-97.11652146 32.84831836),48439113627
134983,2019,TX,48439,48439113633,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.7,9.3,12.4,3968,POINT (-97.11257564 32.88744279),48439113633
135048,2019,TX,48449,48449950500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.7,24.0,29.8,2953,POINT (-94.94979162 33.1679321),48449950500
135080,2019,TX,48453,48453002111,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.9,25.0,31.0,4747,POINT (-97.68613435 30.25718252),48453002111
135091,2019,TX,48439,48439113929,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.0,9.2,13.2,8361,POINT (-97.26832243 32.94633579),48439113929
135093,2019,TX,48453,48453001850,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.5,10.8,14.3,3890,POINT (-97.70183606 30.41189542),48453001850
135116,2019,TX,48439,48439113808,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.1,15.1,19.4,6349,POINT (-97.24844431 32.87531313),48439113808
135124,2019,TX,48439,48439111538,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.0,14.4,17.9,5745,POINT (-97.04933549 32.6715527),48439111538
135161,2019,TX,48459,48459950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.3,24.0,26.6,8191,POINT (-94.99207553 32.71993205),48459950300
135162,2019,TX,48439,48439111540,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.7,15.9,19.7,6270,POINT (-97.10115466 32.66477651),48439111540
135179,2019,TX,48439,48439113514,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.9,23.3,28.6,5020,POINT (-97.09195648 32.83134445),48439113514
135185,2019,TX,48439,48439121906,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.6,29.9,37.3,3944,POINT (-97.07125247 32.71696198),48439121906
135216,2019,TX,48439,48439111304,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.1,12.1,16.4,6912,POINT (-97.12529374 32.59400402),48439111304
135222,2019,TX,48439,48439113908,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.4,7.9,11.7,5261,POINT (-97.17036089 32.93149888),48439113908
135252,2019,TX,48451,48451001706,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.9,13.8,18.3,3641,POINT (-100.4866511 31.41535958),48451001706
135263,2019,TX,48453,48453002435,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.7,22.7,26.9,7560,POINT (-97.62875648 30.14543349),48453002435
135285,2019,TX,48453,48453001403,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.2,19.3,1490,POINT (-97.73506845 30.23992937),48453001403
